t,vout,code,vout_meas,vref
464060309700.0,2.296507471128544,512.0,2.296507471128544,4.593014942257088
464060467800.0,3.6463606944373845,998.0,3.6463606944373845,4.593014942257088
464060613600.0,4.4806158662658495,999.0,4.4806158662658495,4.593014942257088
464060805000.0,4.4806158662658495,813.0,4.4806158662658495,4.593014942257088
464060984400.0,3.646360694437385,512.0,3.646360694437385,4.593014942257088
464061152200.0,2.2965074711285443,211.0,2.2965074711285443,4.593014942257088
464062692300.0,0.9466542478197034,25.0,0.9466542478197034,4.593014942257088
464062827400.0,0.11239907599123805,25.0,0.11239907599123805,4.593014942257088
464062988600.0,0.1123990759912378,211.0,0.1123990759912378,4.593014942257088
464063143600.0,0.9466542478197028,513.0,0.9466542478197028,4.593014942257088
464063287900.0,2.2965074711285434,814.0,2.2965074711285434,4.593014942257088
464063421500.0,3.646360694437384,998.0,3.646360694437384,4.593014942257088
464063567000.0,4.4806158662658495,999.0,4.4806158662658495,4.593014942257088
464064708300.0,4.4806158662658495,813.0,4.4806158662658495,4.593014942257088
464064857500.0,3.646360694437385,512.0,3.646360694437385,4.593014942257088
464065034100.0,2.2965074711285447,211.0,2.2965074711285447,4.593014942257088
464065187000.0,0.946654247819704,24.0,0.946654247819704,4.593014942257088
464065331600.0,0.11239907599123831,25.0,0.11239907599123831,4.593014942257088
464065481200.0,0.11239907599123755,211.0,0.11239907599123755,4.593014942257088
464065620800.0,0.9466542478197024,512.0,0.9466542478197024,4.593014942257088
464067295800.0,2.296507471128543,814.0,2.296507471128543,4.593014942257088
464067446900.0,3.646360694437383,999.0,3.646360694437383,4.593014942257088
464067603600.0,4.4806158662658495,998.0,4.4806158662658495,4.593014942257088
464067770200.0,4.4806158662658495,813.0,4.4806158662658495,4.593014942257088
464067938200.0,3.6463606944373854,511.0,3.6463606944373854,4.593014942257088
464068113400.0,2.296507471128545,211.0,2.296507471128545,4.593014942257088
464069702700.0,0.9466542478197045,25.0,0.9466542478197045,4.593014942257088
464069864500.0,0.11239907599123831,26.0,0.11239907599123831,4.593014942257088
464070001100.0,0.11239907599123755,210.0,0.11239907599123755,4.593014942257088
464070150800.0,0.946654247819702,511.0,0.946654247819702,4.593014942257088
464070295500.0,2.296507471128542,812.0,2.296507471128542,4.593014942257088
464070430000.0,3.6463606944373828,997.0,3.6463606944373828,4.593014942257088
464070562500.0,4.480615866265849,998.0,4.480615866265849,4.593014942257088
464071703600.0,4.48061586626585,812.0,4.48061586626585,4.593014942257088
464071837600.0,3.646360694437386,511.0,3.646360694437386,4.593014942257088
464071991600.0,2.296507471128546,210.0,2.296507471128546,4.593014942257088
464072139300.0,0.9466542478197048,26.0,0.9466542478197048,4.593014942257088
464072301400.0,0.11239907599123856,25.0,0.11239907599123856,4.593014942257088
464072464400.0,0.11239907599123729,210.0,0.11239907599123729,4.593014942257088
464072609600.0,0.9466542478197014,511.0,0.9466542478197014,4.593014942257088
464074294900.0,2.2965074711285416,812.0,2.2965074711285416,4.593014942257088
464074437600.0,3.6463606944373828,997.0,3.6463606944373828,4.593014942257088
464074623200.0,4.480615866265849,997.0,4.480615866265849,4.593014942257088
464074815800.0,4.48061586626585,812.0,4.48061586626585,4.593014942257088
464075009100.0,3.6463606944373863,511.0,3.6463606944373863,4.593014942257088
464075183600.0,2.2965074711285465,210.0,2.2965074711285465,4.593014942257088
464076690900.0,0.9466542478197053,25.0,0.9466542478197053,4.593014942257088
464076838600.0,0.11239907599123883,26.0,0.11239907599123883,4.593014942257088
464077006400.0,0.11239907599123704,210.0,0.11239907599123704,4.593014942257088
464077166100.0,0.946654247819701,512.0,0.946654247819701,4.593014942257088
464077315600.0,2.296507471128541,813.0,2.296507471128541,4.593014942257088
464077473100.0,3.6463606944373756,998.0,3.6463606944373756,4.593014942257088
464077624000.0,4.480615866265849,998.0,4.480615866265849,4.593014942257088
464079293200.0,4.480615866265848,813.0,4.480615866265848,4.593014942257088
464079448900.0,3.6463606944373868,512.0,3.6463606944373868,4.593014942257088
464079635200.0,2.296507471128555,211.0,2.296507471128555,4.593014942257088
464079829300.0,0.9466542478197058,25.0,0.9466542478197058,4.593014942257088
464079986600.0,0.11239907599123652,25.0,0.11239907599123652,4.593014942257088
464080185300.0,0.11239907599123704,210.0,0.11239907599123704,4.593014942257088
464080349300.0,0.946654247819694,512.0,0.946654247819694,4.593014942257088
464081301100.0,2.2965074711285407,813.0,2.2965074711285407,4.593014942257088
464081444500.0,3.646360694437388,999.0,3.646360694437388,4.593014942257088
464081583500.0,4.480615866265849,999.0,4.480615866265849,4.593014942257088
464081738300.0,4.480615866265853,813.0,4.480615866265853,4.593014942257088
464081893100.0,3.6463606944373868,512.0,3.6463606944373868,4.593014942257088
464082052600.0,2.2965074711285394,211.0,2.2965074711285394,4.593014942257088
464084267000.0,0.9466542478197063,25.0,0.9466542478197063,4.593014942257088
464084429600.0,0.11239907599124163,25.0,0.11239907599124163,4.593014942257088
464084603300.0,0.11239907599123679,211.0,0.11239907599123679,4.593014942257088
464084768300.0,0.9466542478197068,512.0,0.9466542478197068,4.593014942257088
464084917100.0,2.29650747112854,813.0,2.29650747112854,4.593014942257088
464085085000.0,3.6463606944373748,998.0,3.6463606944373748,4.593014942257088
464085259800.0,4.480615866265849,999.0,4.480615866265849,4.593014942257088
464086312400.0,4.480615866265849,813.0,4.480615866265849,4.593014942257088
464086468700.0,3.646360694437388,512.0,3.646360694437388,4.593014942257088
464086632700.0,2.2965074711285562,210.0,2.2965074711285562,4.593014942257088
