t,vout,code,vout_meas,vref
23555700.0,0.0,0.0,8.339988444974744e-06,4.578880671335646
45067600.0,0.0005000500050005,0.0,8.339988444974744e-06,4.57822306860206
66077200.0,0.001000100010001,0.0,0.0006659390410778537,4.582168685016491
87065700.0,0.0015001500150015,0.0,0.0013235380939068536,4.579538274070091
108063200.0,0.002000200020002,0.0,0.00198113714693203,4.579867075437638
129069000.0,0.0025002500250025004,0.0,0.0026387362001535214,4.577236664503299
150087200.0,0.003000300030003,0.0,0.0029675357268379027,4.578880671335646
171068800.0,0.0035003500350035003,0.0,0.0029675357268379027,4.576579061771867
192077400.0,0.004000400040004,0.0,0.003953934307185741,4.576250260406476
213093400.0,0.004500450045004501,0.0,0.004611533360996664,4.5759214590412975
234085000.0,0.005000500050005001,1.0,0.004940332887975879,4.576250260406476
255084300.0,0.005500550055005501,1.0,0.0055979319420818435,4.575592657676335
276094700.0,0.006000600060006,1.0,0.0055979319420818435,4.576579061771867
297089800.0,0.0065006500650065,1.0,0.006913130050884356,4.5759214590412975
318096100.0,0.0070007000700070005,1.0,0.007241929578208073,4.571975842675955
339099500.0,0.007500750075007501,1.0,0.00757072910558107,4.572962246764385
360094800.0,0.008000800080008,1.0,0.007899528633003333,4.575592657676335
381105700.0,0.008500850085008501,1.0,0.00822832816047489,4.574277452218639
402092700.0,0.009000900090009001,2.0,0.0088859272155659,4.57460625358274
423093600.0,0.009500950095009501,2.0,0.00954352627085421,4.57822306860206
444109600.0,0.010001000100010001,1.0,0.009872325798572376,4.580195876805399
465104200.0,0.010501050105010502,2.0,0.010529924854156825,4.580853479541568
486105000.0,0.011001100110011002,2.0,0.010858724382023108,4.581182280909975
507113800.0,0.011501150115011502,2.0,0.011516323437903889,4.58249748638576
528164400.0,0.012001200120012,2.0,0.012173922493982331,4.579867075437638
549544800.0,0.0125012501250125,3.0,0.012502722022095722,4.577565465869338
570549100.0,0.013001300130013,4.0,0.012831521550258546,4.5759214590412975
591540100.0,0.013501350135013501,3.0,0.013489120606732644,4.574935054947057
612563100.0,0.014001400140014001,3.0,0.013817920135043918,4.575263856311588
633566700.0,0.014501450145014501,3.0,0.014475519191815,4.577565465869338
654129200.0,0.015001500150015001,3.0,0.014804318720274823,4.577565465869338
675127100.0,0.015501550155015502,3.0,0.015133118248784175,4.578880671335646
696139500.0,0.016001600160016,3.0,0.016448316363317242,4.57822306860206
717141300.0,0.0165016501650165,3.0,0.01677711589207448,4.577236664503299
738154100.0,0.017001700170017002,3.0,0.01677711589207448,4.5759214590412975
759147000.0,0.0175017501750175,4.0,0.01743471494973778,4.578880671335646
780147600.0,0.018001800180018002,4.0,0.017763514478643883,4.57263344540136
801147600.0,0.0185018501850185,4.0,0.01842111353660504,4.575592657676335
822144200.0,0.019001900190019003,4.0,0.01842111353660504,4.570989438589459
843152400.0,0.0195019501950195,4.0,0.01940751212391932,4.576907863137476
864157200.0,0.020002000200020003,4.0,0.02006511118237736,4.577894267235592
885157400.0,0.0205020502050205,3.0,0.020393910711680965,4.57822306860206
906153700.0,0.021002100210021003,4.0,0.021051509770437404,4.580853479541568
927180600.0,0.0215021502150215,5.0,0.02203790835894537,4.580853479541568
948158200.0,0.022002200220022004,4.0,0.02170910882939292,4.580524678173376
969159300.0,0.022502250225022502,4.0,0.022695507418199645,4.576250260406476
990169400.0,0.023002300230023004,5.0,0.022695507418199645,4.5759214590412975
1011164900.0,0.023502350235023502,5.0,0.023353106477653235,4.575592657676335
1032167300.0,0.024002400240024,5.0,0.02368190600745479,4.57460625358274
1053182700.0,0.024502450245024503,5.0,0.024668304597158713,4.576907863137476
1074184300.0,0.025002500250025,5.0,0.024997104127159775,4.575263856311588
1095176700.0,0.025502550255025503,5.0,0.02532590365721077,4.576907863137476
1116179300.0,0.026002600260026,5.0,0.026641101777914053,4.57822306860206
1137177800.0,0.026502650265026503,5.0,0.026312302247663316,4.5759214590412975
1158182700.0,0.027002700270027002,6.0,0.026969901308214778,4.575592657676335
1179183900.0,0.027502750275027504,6.0,0.027298700838565462,4.575263856311588
1200204800.0,0.028002800280028002,6.0,0.02795629989941685,4.566715020903677
1221190600.0,0.028502850285028504,6.0,0.028285099429917554,4.569345431782935
1242191000.0,0.029002900290029002,6.0,0.028942698491069077,4.569345431782935
1263204700.0,0.029502950295029504,6.0,0.029271498021719897,4.577565465869338
1284211700.0,0.030003000300030003,6.0,0.029929097083171763,4.579538274070091
1305198600.0,0.030503050305030505,6.0,0.029929097083171763,4.577894267235592
1326202500.0,0.031003100310031003,6.0,0.03091549567572527,4.575592657676335
1347215300.0,0.0315031503150315,6.0,0.03091549567572527,4.578551869968745
1368214300.0,0.032003200320032,7.0,0.03255949333098372,4.577565465869338
1389209400.0,0.032503250325032505,7.0,0.03255949333098372,4.577565465869338
1410223300.0,0.033003300330033,7.0,0.03288829286218592,4.5759214590412975
1431214400.0,0.0335033503350335,7.0,0.03288829286218592,4.57460625358274
1452216800.0,0.034003400340034004,7.0,0.03387469145609373,4.577565465869338
1473223500.0,0.034503450345034506,7.0,0.03387469145609373,4.5759214590412975
1494223300.0,0.035003500350035,7.0,0.03453229051895007,4.57131823995141
1515221400.0,0.0355035503550355,7.0,0.03518988958200746,4.576579061771867
1536226900.0,0.036003600360036005,8.0,0.035847488645265935,4.5759214590412975
1557243500.0,0.03650365036503651,8.0,0.03617628817697062,4.5759214590412975
1578704900.0,0.037003700370037,8.0,0.03650508770872564,4.576907863137476
1599656800.0,0.0375037503750375,8.0,0.037491486304292665,4.573619849491082
