t,vout,code,vout_meas,vref
7083648100.0,0.0,0.0,-8.695809698302387e-05,4.6085213030462295
7138589000.0,0.0005631193422774787,0.0,0.000570775763767406,4.609672358533456
7193593300.0,0.0011262386845549573,0.0,0.0012285096249098348,4.61378327106463
7248028400.0,0.001689358026832436,0.0,0.0015573765556281607,4.614112144072309
7302610900.0,0.0022524773691099146,0.0,0.002379543882853455,4.609507922034704
7357061600.0,0.0028155967113873935,0.0,0.002708410813915492,4.610330104530379
7412040700.0,0.003378716053664872,0.0,0.0035305781420007856,4.614112144072309
7467041700.0,0.00394183539594235,1.0,0.004188312004911911,4.610494541030089
7522690000.0,0.004504954738219829,0.0,0.004517178936515244,4.604245954175991
7578660400.0,0.005068074080497308,1.0,0.005010479334105068,4.6093434855361455
7634075600.0,0.005631193422774787,0.0,0.005668213197903463,4.613947707568373
7688646900.0,0.006194312765052265,1.0,0.006161513596011421,4.614276580576437
7743651900.0,0.006757432107329744,1.0,0.006654813994341702,4.6076991205611115
7798670500.0,0.007320551449607223,0.0,0.006983680926685491,4.608850176041621
7853677200.0,0.0078836707918847,2.0,0.007805848257977872,4.616249818640959
7908707500.0,0.00844679013416218,1.0,0.008628015589889335,4.6164142551475855
7963688000.0,0.009009909476439659,2.0,0.009121315989333662,4.607205811072344
8018111200.0,0.009573028818717137,1.0,0.009779049855606806,4.610001231531533
8072715600.0,0.010136148160994616,1.0,0.01027235025557241,4.617072001176012
8127733300.0,0.010699267503272094,2.0,0.010601217189007056,4.61016566803086
8183716900.0,0.011262386845549574,2.0,0.011258951056174776,4.612632215543803
8238713000.0,0.011825506187827052,2.0,0.011916684923740706,4.6116455965334415
8293714300.0,0.01238862553010453,2.0,0.012574418791705226,4.615098763099959
8348141500.0,0.01295174487238201,3.0,0.013067719192940419,4.6144410170807575
8402736400.0,0.013514864214659488,3.0,0.013561019594400196,4.608027993554583
8457199100.0,0.014077983556936966,2.0,0.014218753463362856,4.61378327106463
8512174800.0,0.014641102899214446,3.0,0.014876487332725452,4.616743128161414
8567163100.0,0.015204222241491924,3.0,0.015369787735010083,4.6081924300516075
8622236100.0,0.0157673415837694,4.0,0.01586308813752005,4.607370247568408
8676758000.0,0.01633046092604688,3.0,0.016520822007884142,4.610987850530375
8731190600.0,0.01689358026832436,3.0,0.01684968894321663,4.613454398057718
8786206300.0,0.01745669961060184,3.0,0.01717855587864949,4.610330104530379
8841193800.0,0.018019818952879317,4.0,0.018165156685550736,4.6093434855361455
8896229000.0,0.018582938295156795,4.0,0.01849402362138553,4.616907564668616
8951209900.0,0.019146057637434273,4.0,0.018822890557320934,4.61756531069935
9005824600.0,0.019709176979711755,4.0,0.019480624429493734,4.609836795032399
9060237900.0,0.020272296321989233,4.0,0.01997392483388777,4.609179049037778
9114823600.0,0.02083541566426671,4.0,0.020631658706766053,4.617236437683599
9169237300.0,0.02139853500654419,5.0,0.021289392580047993,4.6116455965334415
9224250700.0,0.021961654348821667,5.0,0.021947126453733964,4.609507922034704
9278826100.0,0.022524773691099148,4.0,0.022440426859263826,4.611152287030853
9333252900.0,0.023087893033376626,4.0,0.02293372726502134,4.618223056733158
9387840100.0,0.023651012375654104,4.0,0.023591461139719078,4.603752644699307
9442896500.0,0.024214131717931582,5.0,0.0242491950148222,4.6093434855361455
9497282100.0,0.02477725106020906,5.0,0.0247424954214158,4.612796652046202
9551861800.0,0.025340370402486538,5.0,0.025071362359271744,4.6116455965334415
9606332800.0,0.02590348974476402,4.0,0.025564662766246103,4.607370247568408
9661290800.0,0.026466609087041498,6.0,0.0263868301117116,4.609672358533456
9715886600.0,0.027029728429318976,5.0,0.026880130519296105,4.616085382134526
9770883600.0,0.027592847771596454,6.0,0.027866731335152568,4.615427636110712
9825315000.0,0.02815596711387393,5.0,0.028031164804551163,4.61016566803086
9880332000.0,0.028719086456151413,6.0,0.02852446521289996,4.609014612539604
9934903900.0,0.02928220579842889,6.0,0.02934663256065834,4.616578691654404
9989968300.0,0.02984532514070637,6.0,0.029839932969619856,4.6164142551475855
10044918500.0,0.030408444482983847,6.0,0.030497666848593133,4.610658977529993
10099353900.0,0.030971563825261325,7.0,0.0306621003184004,4.611810033034687
10153979300.0,0.0315346831675388,6.0,0.03131983419788548,4.61493432659487
10208933800.0,0.03209780250981628,6.0,0.03214200154781824,4.61526319960524
10263378800.0,0.03266092185209376,7.0,0.032799735428226055,4.6065480650900055
10317952200.0,0.033224041194371244,6.0,0.033293035838801444,4.6123033425395805
10372998500.0,0.03378716053664872,7.0,0.03411520319027426,4.617236437683599
10428378200.0,0.0343502798789262,7.0,0.03427963666064596,4.617236437683599
10482960100.0,0.03491339922120368,7.0,0.03460850360146653,4.606876938080791
10537405800.0,0.035476518563481156,6.0,0.03543067095396844,4.61378327106463
10592028200.0,0.036039637905758634,7.0,0.03592397136577874,4.615920945628284
10646407700.0,0.03660275724803611,8.0,0.036581705248553475,4.613454398057718
10700992800.0,0.03716587659031359,7.0,0.036910572190095664,4.609836795032399
10755433300.0,0.03772899593259107,7.0,0.03756830607348993,4.617729747207513
10810420000.0,0.038292115274868546,8.0,0.0382260399572977,4.622005096487267
10865054500.0,0.038855234617146024,8.0,0.038883773841519365,4.609179049037778
10920014700.0,0.03941835395942351,8.0,0.039541507726155285,4.611810033034687
10975070400.0,0.03998147330170099,8.0,0.039870374668628715,4.616907564668616
11030032000.0,0.040544592643978465,8.0,0.04036367508253333,4.607534684064664
11084456000.0,0.04110771198625594,8.0,0.04102140896810275,4.608356866548823
